#
#
#   Lonertzian-smoothed HOLE spectral function (both aprticle and hole) as
#  function of momentum and energy
#
#      Range [Emin -:- Ef-] = -282.432  -:-  -58.0449 MeV
#
#      E_F = -50.9208 MeV
#
#
#    k              E               A(k,E)

2.41585    -83.032       2.32474e-05
2.41585    -82.332       2.43409e-05
2.41585    -81.632       2.62506e-05
2.41585    -80.932       2.9367e-05
2.41585    -80.232       3.17129e-05
2.41585    -79.532       3.02864e-05
2.41585    -78.832       2.76271e-05
2.41585    -78.712       2.72865e-05
2.41585    -78.592       2.69875e-05
2.41585    -78.472       2.6728e-05
2.41585    -78.352       2.65052e-05
2.41585    -78.232       2.63158e-05
2.41585    -78.112       2.61569e-05
2.41585    -77.992       2.60257e-05
2.41585    -77.872       2.59195e-05
2.41585    -77.752       2.58362e-05
2.41585    -77.632       2.57738e-05
2.41585    -77.512       2.57307e-05
2.41585    -77.392       2.57055e-05
2.41585    -77.272       2.56966e-05
2.41585    -77.152       2.57026e-05
2.41585    -77.032       2.57218e-05
2.41585    -76.912       2.57519e-05
2.41585    -76.792       2.579e-05
2.41585    -76.672       2.58324e-05
2.41585    -76.552       2.58746e-05
2.41585    -76.432       2.59118e-05
2.41585    -76.312       2.59394e-05
2.41585    -76.192       2.59541e-05
2.41585    -76.072       2.59541e-05
2.41585    -75.952       2.59401e-05
2.41585    -75.832       2.59143e-05
2.41585    -75.712       2.58803e-05
2.41585    -75.592       2.58419e-05
2.41585    -75.472       2.58022e-05
2.41585    -75.352       2.57641e-05
2.41585    -75.232       2.57293e-05
2.41585    -75.112       2.5699e-05
2.41585    -74.992       2.56738e-05
2.41585    -74.872       2.56542e-05
2.41585    -74.752       2.564e-05
2.41585    -74.632       2.56313e-05
2.41585    -74.512       2.56278e-05
2.41585    -74.392       2.56291e-05
2.41585    -74.272       2.56349e-05
2.41585    -74.152       2.56449e-05
2.41585    -74.032       2.56585e-05
2.41585    -73.912       2.56755e-05
2.41585    -73.792       2.56955e-05
2.41585    -73.672       2.57183e-05
2.41585    -73.552       2.57435e-05
2.41585    -73.432       2.57709e-05
2.41585    -73.312       2.58003e-05
2.41585    -73.192       2.58316e-05
2.41585    -73.072       2.58645e-05
2.41585    -72.952       2.58989e-05
2.41585    -72.832       2.59346e-05
2.41585    -72.712       2.59717e-05
2.41585    -72.592       2.60098e-05
2.41585    -72.472       2.60491e-05
2.41585    -72.352       2.60894e-05
2.41585    -72.232       2.61305e-05
2.41585    -72.112       2.61726e-05
2.41585    -71.992       2.62154e-05
2.41585    -71.872       2.62591e-05
2.41585    -71.752       2.63034e-05
2.41585    -71.632       2.63484e-05
2.41585    -71.512       2.6394e-05
2.41585    -71.392       2.64402e-05
2.41585    -71.272       2.64871e-05
2.41585    -71.152       2.65344e-05
2.41585    -71.032       2.65823e-05
2.41585    -70.912       2.66307e-05
2.41585    -70.792       2.66796e-05
2.41585    -70.672       2.67289e-05
2.41585    -70.552       2.67787e-05
2.41585    -70.432       2.6829e-05
2.41585    -70.312       2.68796e-05
2.41585    -70.192       2.69307e-05
2.41585    -70.072       2.69821e-05
2.41585    -69.952       2.7034e-05
2.41585    -69.832       2.70862e-05
2.41585    -69.712       2.71387e-05
2.41585    -69.592       2.71917e-05
2.41585    -69.472       2.7245e-05
2.41585    -69.352       2.72986e-05
2.41585    -69.232       2.73525e-05
2.41585    -69.112       2.74068e-05
2.41585    -68.992       2.74615e-05
2.41585    -68.872       2.75164e-05
2.41585    -68.752       2.75716e-05
2.41585    -68.632       2.76272e-05
2.41585    -68.512       2.76831e-05
2.41585    -68.392       2.77392e-05
2.41585    -68.272       2.77957e-05
2.41585    -68.152       2.78525e-05
2.41585    -68.032       2.79095e-05
2.41585    -67.912       2.79669e-05
2.41585    -67.792       2.80245e-05
2.41585    -67.672       2.80824e-05
2.41585    -67.552       2.81406e-05
2.41585    -67.432       2.81991e-05
2.41585    -67.312       2.82578e-05
2.41585    -67.192       2.83169e-05
2.41585    -67.072       2.83762e-05
2.41585    -66.952       2.84358e-05
2.41585    -66.832       2.84956e-05
2.41585    -66.712       2.85558e-05
2.41585    -66.592       2.86162e-05
2.41585    -66.472       2.86769e-05
2.41585    -66.352       2.87378e-05
2.41585    -66.232       2.8799e-05
2.41585    -66.112       2.88605e-05
2.41585    -65.992       2.89222e-05
2.41585    -65.872       2.89843e-05
2.41585    -65.752       2.90465e-05
2.41585    -65.632       2.91091e-05
2.41585    -65.512       2.91719e-05
2.41585    -65.392       2.9235e-05
2.41585    -65.272       2.92984e-05
2.41585    -65.152       2.9362e-05
2.41585    -65.032       2.94259e-05
2.41585    -64.912       2.949e-05
2.41585    -64.792       2.95544e-05
2.41585    -64.672       2.96191e-05
2.41585    -64.552       2.96841e-05
2.41585    -64.432       2.97493e-05
2.41585    -64.312       2.98148e-05
2.41585    -64.192       2.98805e-05
2.41585    -64.072       2.99466e-05
2.41585    -63.952       3.00129e-05
2.41585    -63.832       3.00794e-05
2.41585    -63.712       3.01463e-05
2.41585    -63.592       3.02134e-05
2.41585    -63.472       3.02808e-05
2.41585    -63.352       3.03484e-05
2.41585    -63.232       3.04164e-05
2.41585    -63.112       3.04846e-05
2.41585    -62.992       3.0553e-05
2.41585    -62.872       3.06218e-05
2.41585    -62.752       3.06908e-05
2.41585    -62.632       3.07601e-05
2.41585    -62.512       3.08297e-05
2.41585    -62.392       3.08996e-05
2.41585    -62.272       3.09697e-05
2.41585    -62.152       3.10402e-05
2.41585    -62.032       3.11109e-05
2.41585    -61.912       3.11819e-05
2.41585    -61.792       3.12532e-05
2.41585    -61.672       3.13247e-05
2.41585    -61.552       3.13966e-05
2.41585    -61.432       3.14687e-05
2.41585    -61.312       3.15412e-05
2.41585    -61.192       3.16139e-05
2.41585    -61.072       3.16869e-05
2.41585    -60.952       3.17602e-05
2.41585    -60.832       3.18338e-05
2.41585    -60.712       3.19077e-05
2.41585    -60.592       3.19819e-05
2.41585    -60.472       3.20564e-05
2.41585    -60.352       3.21312e-05
2.41585    -60.232       3.22063e-05
2.41585    -60.112       3.22817e-05
2.41585    -59.992       3.23574e-05
2.41585    -59.872       3.24334e-05
2.41585    -59.752       3.25097e-05
2.41585    -59.632       3.25864e-05
2.41585    -59.512       3.26633e-05
2.41585    -59.392       3.27405e-05
2.41585    -59.272       3.28181e-05
2.41585    -59.152       3.2896e-05
2.41585    -59.032       3.29741e-05
2.41585    -58.912       3.30527e-05
2.41585    -58.792       3.31315e-05
2.41585    -58.672       3.32106e-05
2.41585    -58.552       3.32901e-05
2.41585    -58.432       3.33699e-05
2.41585    -58.312       3.345e-05
2.41585    -58.192       3.35305e-05
2.41585    -58.072       3.36112e-05
2.41585    -57.952       3.36923e-05
2.41585    -57.832       3.37738e-05
2.41585    -57.712       3.38556e-05
2.41585    -57.592       3.39377e-05
2.41585    -57.472       3.40201e-05
2.41585    -57.352       3.41029e-05
2.41585    -57.232       3.41861e-05
2.41585    -57.112       3.42696e-05
2.41585    -56.992       3.43534e-05
2.41585    -56.872       3.44376e-05
2.41585    -56.752       3.45221e-05
2.41585    -56.632       3.4607e-05
2.41585    -56.512       3.46922e-05
2.41585    -56.392       3.47778e-05
2.41585    -56.272       3.48638e-05
2.41585    -56.152       3.49501e-05
2.41585    -56.032       3.50367e-05
2.41585    -55.912       3.51238e-05
2.41585    -55.792       3.52112e-05
2.41585    -55.672       3.5299e-05
2.41585    -55.552       3.53871e-05
2.41585    -55.432       3.54757e-05
2.41585    -55.312       3.55646e-05
2.41585    -55.192       3.56538e-05
2.41585    -55.072       3.57435e-05
2.41585    -54.952       3.58336e-05
2.41585    -54.832       3.5924e-05
2.41585    -54.712       3.60148e-05
2.41585    -54.592       3.6106e-05
2.41585    -54.472       3.61976e-05
2.41585    -54.352       3.62896e-05
2.41585    -54.232       3.6382e-05
2.41585    -54.112       3.64748e-05
2.41585    -53.992       3.65681e-05
2.41585    -53.872       3.66617e-05
2.41585    -53.752       3.67557e-05
2.41585    -53.632       3.68501e-05
2.41585    -53.512       3.6945e-05
2.41585    -53.392       3.70402e-05
2.41585    -53.272       3.71359e-05
2.41585    -53.152       3.7232e-05
2.41585    -53.032       3.73286e-05
2.41585    -52.912       3.74255e-05
2.41585    -52.792       3.75229e-05
2.41585    -52.672       3.76208e-05
2.41585    -52.552       3.7719e-05
2.41585    -52.432       3.78177e-05
2.41585    -52.312       3.79169e-05
2.41585    -52.192       3.80165e-05
2.41585    -52.072       3.81166e-05


2.54653    -301.432       2.82053e-06
2.54653    -300.732       2.83145e-06
2.54653    -300.032       2.84244e-06
2.54653    -299.332       2.8535e-06
2.54653    -298.632       2.86463e-06
2.54653    -297.932       2.87584e-06
2.54653    -297.232       2.88712e-06
2.54653    -296.532       2.89848e-06
2.54653    -295.832       2.90992e-06
2.54653    -295.132       2.92145e-06
2.54653    -294.432       2.93306e-06
2.54653    -293.732       2.94476e-06
2.54653    -293.032       2.95656e-06
2.54653    -292.332       2.96846e-06
2.54653    -291.632       2.98048e-06
2.54653    -290.932       2.99261e-06
2.54653    -290.232       3.00488e-06
2.54653    -289.532       3.01731e-06
2.54653    -288.832       3.02992e-06
2.54653    -288.132       3.04276e-06
2.54653    -287.432       3.05588e-06
2.54653    -286.732       3.06937e-06
2.54653    -286.032       3.08341e-06
2.54653    -285.332       3.09826e-06
2.54653    -284.632       3.11448e-06
2.54653    -283.932       3.1332e-06
2.54653    -283.232       3.15663e-06
2.54653    -282.532       3.18594e-06
2.54653    -281.832       3.20985e-06
2.54653    -281.132       3.22888e-06
2.54653    -280.432       3.26602e-06
2.54653    -279.732       3.33656e-06
2.54653    -279.032       3.42139e-06
2.54653    -278.332       3.40769e-06
2.54653    -277.632       3.34252e-06
2.54653    -276.932       3.30784e-06
2.54653    -276.232       3.29677e-06
2.54653    -275.532       3.29714e-06
2.54653    -274.832       3.30314e-06
2.54653    -274.132       3.31212e-06
2.54653    -273.432       3.32283e-06
2.54653    -272.732       3.33462e-06
2.54653    -272.032       3.34714e-06
2.54653    -271.332       3.36018e-06
2.54653    -270.632       3.3736e-06
2.54653    -269.932       3.38734e-06
2.54653    -269.232       3.40133e-06
2.54653    -268.532       3.41555e-06
2.54653    -267.832       3.42996e-06
2.54653    -267.132       3.44455e-06
2.54653    -266.432       3.45931e-06
2.54653    -265.732       3.47424e-06
2.54653    -265.032       3.48932e-06
2.54653    -264.332       3.50456e-06
2.54653    -263.632       3.51996e-06
2.54653    -262.932       3.53551e-06
2.54653    -262.232       3.55121e-06
2.54653    -261.532       3.56708e-06
2.54653    -260.832       3.58311e-06
2.54653    -260.132       3.59932e-06
2.54653    -259.432       3.61569e-06
2.54653    -258.732       3.63226e-06
2.54653    -258.032       3.64901e-06
2.54653    -257.332       3.66597e-06
2.54653    -256.632       3.68315e-06
2.54653    -255.932       3.70056e-06
2.54653    -255.232       3.71823e-06
2.54653    -254.532       3.73617e-06
2.54653    -253.832       3.75443e-06
2.54653    -253.132       3.77303e-06
2.54653    -252.432       3.79203e-06
2.54653    -251.732       3.81151e-06
2.54653    -251.032       3.83154e-06
2.54653    -250.332       3.85227e-06
2.54653    -249.632       3.8739e-06
2.54653    -248.932       3.89674e-06
2.54653    -248.232       3.92133e-06
2.54653    -247.532       3.9485e-06
2.54653    -246.832       3.97905e-06
2.54653    -246.132       4.01533e-06
2.54653    -245.432       4.06416e-06
2.54653    -244.732       4.13637e-06
2.54653    -244.032       4.22631e-06
2.54653    -243.332       4.27471e-06
2.54653    -242.632       4.31177e-06
2.54653    -241.932       4.39931e-06
2.54653    -241.232       4.53568e-06
2.54653    -240.532       4.54053e-06
2.54653    -239.832       4.45348e-06
2.54653    -239.132       4.43087e-06
2.54653    -238.432       4.47413e-06
2.54653    -237.732       4.55956e-06
2.54653    -237.032       4.66125e-06
2.54653    -236.332       4.76004e-06
2.54653    -235.632       4.91595e-06
2.54653    -234.932       5.14971e-06
2.54653    -234.232       5.37775e-06
2.54653    -233.532       5.77386e-06
2.54653    -232.832       6.34385e-06
2.54653    -232.132       6.82837e-06
2.54653    -231.432       6.69732e-06
2.54653    -230.732       6.20755e-06
2.54653    -230.032       6.132e-06
2.54653    -229.332       6.52216e-06
2.54653    -228.632       7.0631e-06
2.54653    -227.932       7.90813e-06
2.54653    -227.232       8.14993e-06
2.54653    -226.532       6.9478e-06
2.54653    -225.832       5.94308e-06
2.54653    -225.132       5.42104e-06
2.54653    -224.432       5.15478e-06
2.54653    -223.732       5.01213e-06
2.54653    -223.032       4.93322e-06
2.54653    -222.332       4.88997e-06
2.54653    -221.632       4.8682e-06
2.54653    -220.932       4.86024e-06
2.54653    -220.232       4.86167e-06
2.54653    -219.532       4.86985e-06
2.54653    -218.832       4.88313e-06
2.54653    -218.132       4.90047e-06
2.54653    -217.432       4.92123e-06
2.54653    -216.732       4.94504e-06
2.54653    -216.032       4.97177e-06
2.54653    -215.332       5.00146e-06
2.54653    -214.632       5.03439e-06
2.54653    -213.932       5.07112e-06
2.54653    -213.232       5.11272e-06
2.54653    -212.532       5.16119e-06
2.54653    -211.832       5.2204e-06
2.54653    -211.132       5.29704e-06
2.54653    -210.432       5.39165e-06
2.54653    -209.732       5.47921e-06
2.54653    -209.032       5.57365e-06
2.54653    -208.332       5.7198e-06
2.54653    -207.632       5.97022e-06
2.54653    -206.932       6.31098e-06
2.54653    -206.232       6.62662e-06
2.54653    -205.532       7.09617e-06
2.54653    -204.832       7.89271e-06
2.54653    -204.132       8.40717e-06
2.54653    -203.432       8.09007e-06
2.54653    -202.732       7.89217e-06
2.54653    -202.032       7.97066e-06
2.54653    -201.332       8.117e-06
2.54653    -200.632       8.01322e-06
2.54653    -199.932       8.07807e-06
2.54653    -199.232       8.81866e-06
2.54653    -198.532       1.04284e-05
2.54653    -197.832       1.21379e-05
2.54653    -197.132       1.1879e-05
2.54653    -196.432       1.11124e-05
2.54653    -195.732       1.14899e-05
2.54653    -195.032       1.28891e-05
2.54653    -194.332       1.39719e-05
2.54653    -193.632       1.3628e-05
2.54653    -192.932       1.22166e-05
2.54653    -192.232       1.13474e-05
2.54653    -191.532       1.10438e-05
2.54653    -190.832       1.08613e-05
2.54653    -190.132       1.08337e-05
2.54653    -189.432       1.15779e-05
2.54653    -188.732       1.26544e-05
2.54653    -188.032       1.22345e-05
2.54653    -187.332       1.05825e-05
2.54653    -186.632       9.01962e-06
2.54653    -185.932       8.22399e-06
2.54653    -185.232       7.96786e-06
2.54653    -184.532       7.94178e-06
2.54653    -183.832       7.7789e-06
2.54653    -183.132       7.75685e-06
2.54653    -182.432       7.90385e-06
2.54653    -181.732       7.69439e-06
2.54653    -181.032       7.3699e-06
2.54653    -180.332       7.2402e-06
2.54653    -179.632       7.19753e-06
2.54653    -178.932       7.1355e-06
2.54653    -178.232       7.06175e-06
2.54653    -177.532       7.03924e-06
2.54653    -176.832       7.08654e-06
2.54653    -176.132       7.21047e-06
2.54653    -175.432       7.44395e-06
2.54653    -174.732       7.79926e-06
2.54653    -174.032       8.25568e-06
2.54653    -173.332       9.07312e-06
2.54653    -172.632       9.79472e-06
2.54653    -171.932       9.17577e-06
2.54653    -171.232       8.36865e-06
2.54653    -170.532       7.9474e-06
2.54653    -169.832       7.73025e-06
2.54653    -169.132       7.67077e-06
2.54653    -168.432       7.6845e-06
2.54653    -167.732       7.65681e-06
2.54653    -167.032       7.65806e-06
2.54653    -166.332       7.7314e-06
2.54653    -165.632       7.87976e-06
2.54653    -164.932       8.1374e-06
2.54653    -164.232       8.60123e-06
2.54653    -163.532       9.47177e-06
2.54653    -162.832       1.08996e-05
2.54653    -162.132       1.2029e-05
2.54653    -161.432       1.13321e-05
